Time,Headlines,Ticker
30/06/2022,"Nude Tuesday, The Gray Man and more Mystery Road: what’s new to streaming in Australia this July : Stream lover",Netflix
29/06/2022,Beauty review – flat Netflix drama plays like unauthorized Whitney biopic,Netflix
28/06/2022,There are countless Peter Pan adaptations – but this underrated version is the best : Stream team,Netflix
26/06/2022,The Sea Beast review – dazzling maritime adventure,Netflix
24/06/2022,The Man from Toronto review – dull Kevin Hart Netflix caper,Netflix
24/06/2022,Man vs Bee review – Rowan Atkinson channels Bean and Baldrick in his new slapstick sitcom : TV review,Netflix
23/06/2022,Netflix lays off 300 employees in second round of job cuts,Netflix
22/06/2022,Snowflake Mountain: Netflix reality show braves the culture wars,Netflix
21/06/2022,"‘Queer, hilarious and full of joy’: the rise of LGBTQ+ romance fiction",Netflix
21/06/2022,Netflix and bills: which streaming services are really worth shelling out for?,Netflix
20/06/2022,‘It’s a middle-class dream come true!’ How the utility room became the new status symbol,Netflix
19/06/2022,Two actors from Netflix show The Chosen One die in Mexico crash,Netflix
18/06/2022,Hwang Dong-hyuk’s real-life Squid Game can’t rival the fictional horrors : Names in the news,Netflix
16/06/2022,Mo’Nique and Netflix reportedly settle lawsuit alleging discrimination,Netflix
16/06/2022,Blonde: first trailer for ‘disturbing’ Marilyn Monroe biopic released,Netflix
15/06/2022,Will Squid Game: The Challenge be the darkest reality show ever?,Netflix
14/06/2022,Halftime review – Jennifer Lopez reveals far more than she thinks she did : TV review,Netflix
14/06/2022,'One big family': Southgate opposes documentary following players' wives and girlfriends – video,Netflix
13/06/2022,‘Red light … greenlight!’ Netflix shares teaser for Squid Game season two,Netflix
13/06/2022,Southgate warns England players and families against Netflix documentary,Netflix
12/06/2022,Film-maker Asif Kapadia: ‘I am a fan of social media. At least it gives people a voice’ : Observer New Review Q&A,Netflix
06/06/2022,Kate Bush thanks Stranger Things fans as Running Up That Hill climbs charts,Netflix
03/06/2022,Kate Bush’s Running Up That Hill races back into UK Top 10 thanks to Stranger Things,Netflix
03/06/2022,"Adam Sandler, Julian Assange and The Boys: what’s new to streaming in Australia this June : Stream lover",Netflix
03/06/2022,Hustle review – Adam Sandler brings his A-game to Netflix’s glorified NBA advert,Netflix
02/06/2022,Borgen review – this antidote to real-life politics is like The West Wing 2022 : TV review,Netflix
31/05/2022,Casting JonBenet: a true crime masterpiece that questions what is ‘true’ : Stream team,Netflix
31/05/2022,Bo Burnham’s Inside is a masterpiece – even these outtakes are hilarious,Netflix
30/05/2022,Norm Macdonald’s Nothing Special: a standup says farewell,Netflix
30/05/2022,Borgen again! The most prescient show on TV is back – and still working its magic,Netflix
29/05/2022,Lenny Henry criticises TV streamers’ commissioning tactics,Netflix
29/05/2022,Only the BBC would take on teaching our kids in a crisis. That’s its point,Netflix
27/05/2022,Netflix adds warning to Stranger Things episode after Texas shooting,Netflix
25/05/2022,Ricky Gervais Netflix special condemned by LGBTQ groups for ‘anti-trans rants masquerading as jokes’,Netflix
25/05/2022,Can Stranger Things help put Netflix back on track?,Netflix
25/05/2022,"‘The truth is, I love everything’: is Phil Rosenthal the nicest man on TV?",Netflix
24/05/2022,"Better Call Saul recap: season six, episode seven – the midseason finale throws up a shocking twist : Better Call Saul: episode by episode",Netflix
23/05/2022,Britons cut spending on streaming services amid cost-of-living squeeze,Netflix
20/05/2022,Is Kim a secret crime kingpin? The various ways Better Call Saul might finish,Netflix
19/05/2022,Toasting not roasting: these comedians would surely mock Netflix’s hall of fame,Netflix
19/05/2022,'My mum has access to mine': Nadine Dorries admits sharing her Netflix account – video,Netflix
19/05/2022,Amazon’s spend on TV and film in UK passes £1bn as Netflix cuts back,Netflix
19/05/2022,Nadine Dorries admits sharing Netflix account with relatives,Netflix
18/05/2022,Netflix cuts 150 jobs after subscriber exodus,Netflix
17/05/2022,"Better Call Saul recap: season six, episode six – Kim’s fate now feels certain : Better Call Saul: episode by episode",Netflix
13/05/2022,The Guide #34: The death of binge-watching : The Guide,Netflix
13/05/2022,Senior Year review – Rebel Wilson fails Netflix high school comedy,Netflix
13/05/2022,The Lincoln Lawyer review – it’s a modern-day Knight Rider! Buckle up : TV review,Netflix
12/05/2022,Streaming services are in dire straits – yet somehow I’m still forking out for seven,Netflix
11/05/2022,Our Father review – an undeniably gripping tale of a fertility doctor’s shocking crimes : TV review,Netflix
10/05/2022,"Better Call Saul recap: season six, episode five – Jimmy’s fists do the talking : Better Call Saul: episode by episode",Netflix
10/05/2022,"‘Every time I find a new sibling, it’s like I’m ruining their life’: the fertility doctor who went rogue",Netflix
08/05/2022,Thar review – savage Hindi neo-western set in Rajasthan,Netflix
06/05/2022,Marmaduke review – Pete Davidson-voiced Netflix animation is a real dog,Netflix
06/05/2022,Along for the Ride review – Netflix teen romance is missing a spark,Netflix
05/05/2022,‘Dodged a bullet’: how whistleblowers averted a second US nuclear disaster,Netflix
05/05/2022,"The Pentaverate review – Mike Myers is back, and he’s still an accomplished idiot : TV review",Netflix
04/05/2022,Man charged for attack on Dave Chappelle with replica gun at LA comedy festival,Netflix
04/05/2022,My streaming gem: why you should watch The Disciple : My streaming gem,Netflix
03/05/2022,"Better Call Saul recap: season six, episode four – Kim knows the terrifying truth : Better Call Saul: episode by episode",Netflix
02/05/2022,Netflix faces losing licensed hit shows to streaming rivals,Netflix
02/05/2022,‘You become obsessed with her’: the enduring fascination with Marilyn Monroe,Netflix
02/05/2022,"Farewell to Ozark – the most thrilling, rewarding crime show around",Netflix
01/05/2022,Netflix drops Meghan’s animated series amid cutbacks – report,Netflix
30/04/2022,"Subscriber slump may be bad news for Netflix, but better for the planet : The networker",Netflix
30/04/2022,"Thanks in part to Alice Oseman, TV has never been better if you’re young and gay : Names in the news",Netflix
29/04/2022,"Eurovision, Mike Myers, and every James Bond movie: what’s new to streaming in Australia this May : Stream lover",Netflix
29/04/2022,"‘Emotional support witches’: farewell to Grace and Frankie, TV’s greatest female friendship",Netflix
28/04/2022,‘People are going to get eaten!’ How to turn adult sci-fi into kids’ TV with bite,Netflix
26/04/2022,More than a quarter of Netflix’s UK subscribers share passwords,Netflix
26/04/2022,My streaming gem: why you should watch The Incredible Jessica James : My streaming gem,Netflix
26/04/2022,"Better Call Saul recap: season six, episode three – Nacho’s reckoning : Better Call Saul: episode by episode",Netflix
23/04/2022,House of cards? Why the world is falling out of love with Netflix,Netflix
22/04/2022,Heartstopper review – possibly the loveliest show on TV : TV review,Netflix
21/04/2022,US hedge fund billionaire sells Netflix stake at huge loss,Netflix
21/04/2022,No wonder Netflix is bleeding subscribers – it’s become the new cable,Netflix
21/04/2022,Investors should take a cautious approach to THG takeover talk : Nils Pratley on finance,Netflix
20/04/2022,Why is Netflix losing so many subscribers and what can it do about it?,Netflix
20/04/2022,Just Eat Takeaway’s US adventure now looks like a terrible mistake : Nils Pratley on finance,Netflix
20/04/2022,That Anatomy of a Scandal scene: is this the silliest TV moment ever?,Netflix
20/04/2022,"Netflix shares fall more than 35% after streamer loses over 200,000 subscribers",Netflix
20/04/2022,"Russian Doll review – did we need this second season? Yes, yes, yes : TV review",Netflix
19/04/2022,Netflix loses subscribers for first time in 10 years – and considers advertisements,Netflix
19/04/2022,‘Discrimination was their brand’: how Abercrombie & Fitch fell out of fashion,Netflix
19/04/2022,"Better Call Saul recap: season six, episodes one and two – watch out Howard! Jimmy is back : Better Call Saul: episode by episode",Netflix
18/04/2022,Streaming subscriptions in decline as UK households cut budgets,Netflix
17/04/2022,If Netflix is stumbling will Wall Street renew or cancel?,Netflix
17/04/2022,The week in TV: Anatomy of a Scandal; Derry Girls; Killing Eve; Gentleman Jack : Observer TV reviews,Netflix
16/04/2022,Invictus Games: Harry and Meghan pay tribute to Ukrainians,Netflix
15/04/2022,Anatomy of a Scandal review – none of these characters speak like human beings : TV review,Netflix
15/04/2022,Choose or Die review – gory Netflix video game horror,Netflix
14/04/2022,Frank Langella leaves Netflix show after misconduct investigation,Netflix
14/04/2022,The awful truth of Netflix’s Jimmy Savile documentary: he gaslit an entire nation,Netflix
14/04/2022,‘I don’t let my wife use it’ – great TV theme tune composers savage ‘skip intro’,Netflix
14/04/2022,Destroying relationships in science’s name: how reality TV ‘experiments’ wreck lives : Reality checked,Netflix
13/04/2022,Netflix subscribers in Russia launch class action for loss of service,Netflix
11/04/2022,Video game developers set for cash influx as tech firms compete for deals,Netflix
09/04/2022,Ten tweets in need of the new edit button: from covfefe to Oscars selfie,Netflix
06/04/2022,Bridgerton’s South Asian representation is wonderfully anachronistic,Netflix
06/04/2022,TechScape: What does Elon Musk want with Twitter? : TechScape,Netflix
05/04/2022,Pushing Buttons: Is the PlayStation Plus revamp actually good for gamers? : Pushing Buttons,Netflix
05/04/2022,Flogging Channel 4 won’t bring about the longed-for British reply to Netflix : Nils Pratley on finance,Netflix
02/04/2022,What links Bridgerton to the Stone Roses? : Down the rabbit hole,Netflix
01/04/2022,The Wordle of Netflix? Meet Trivia Quest: your daily interactive quiz fix,Netflix
31/03/2022,"Gaslit, Devs and Better Call Saul: what’s new to streaming in Australia this April : Stream lover",Netflix
31/03/2022,"More like this please! The wild, conspiracy-filled Netflix documentary that you can’t resist",Netflix
30/03/2022,C’est Drôle! Netflix’s Standing Up is a love letter to Paris’s comedy scene,Netflix
30/03/2022,Apollo 10½ review – Richard Linklater’s sensational coming-of-ager heads for the stars,Netflix
29/03/2022,Iron Chef is coming back: Adam Liaw celebrates Japan’s cult classic cooking show : Stream team,Netflix
26/03/2022,Going for gold: where to stream the 2022 Oscar contenders : Guy Lodge's streaming and DVDs,Netflix
25/03/2022,Bridgerton season two review – back with less fun and far less sex : TV review,Netflix
25/03/2022,Why The Power of the Dog should win the best picture Oscar : Best picture Oscar hustings,Netflix
25/03/2022,‘Free Anna Delvey’: Anna Sorokin’s art show features works inspired by fake heiress,Netflix
22/03/2022,‘Everything is shades of grey’: inside the bizarre world of Netflix hit Bad Vegan,Netflix
21/03/2022,"Golden age of streaming could cost viewers up to £2,500 a year",Netflix
21/03/2022,Stop making TV about scams! How shows about grifters created the year’s most boring premise,Netflix
19/03/2022,Track or treat: how a Netflix show gave millions a new passion for sport,Netflix
18/03/2022,Top Boy review – this brilliant crime drama always leaves you guessing : TV review,Netflix
